Month,Day,Country,Page title,Page path and screen class,Total Sessions,Total Views per session,Total Average session duration,Total Bounce rate,Desktop Average session duration,Desktop Bounce rate,Mobile Average session duration,Mobile Bounce rate,Is_RD
6,16,United States,Programs & Services | Rural Development,/programs-services,460,1.165217391,44.9016003,0.043478261,63.43889328,0.050955414,35.78133636,0.04040404,True
7,31,United States,Programs & Services | Rural Development,/programs-services,459,1.154684096,47.49364465,0.05664488,54.83248384,0.062176166,41.85016491,0.049808429,True
12,9,United States,Programs & Services | Rural Development,/programs-services,461,1.190889371,49.29476167,0.069414317,65.57538381,0.136645963,39.8537659,0.034246575,True
6,1,United States,State Offices | Rural Development,/about-rd/offices/state-offices,469,1.240938166,48.19754575,0.0554371,64.64042096,0.071428571,38.28128187,0.048442907,True
12,17,United States,All Programs | Rural Development,/programs-services/all-programs,457,1.448577681,74.78552531,0.048140044,82.33700474,0.057777778,68.23410212,0.039823009,True
6,19,United States,Browse by State | Rural Development,/browse-state,449,1.278396437,50.31885684,0.053452116,40.95432097,0.080808081,58.55195045,0.032921811,True
1,15,United States,Business Programs | Rural Development,/programs-services/business-programs,498,1.182730924,110.7486576,0.134538153,109.9298816,0.135211268,115.1071699,0.135714286,True
6,11,United States,Multifamily Housing Programs | Rural Development,/programs-services/multi-family-housing-programs,500,1.162,108.8039438,0.152,127.8242215,0.133587786,78.57737749,0.165217391,True
7,19,United States,State Offices | Rural Development,/about-rd/offices/state-offices,488,1.194672131,57.83152915,0.067622951,62.90717188,0.062111801,55.67707852,0.071197411,True
7,20,United States,State Offices | Rural Development,/about-rd/offices/state-offices,470,1.217021277,52.64688499,0.059574468,63.10609944,0.084745763,45.4374745,0.042553191,True
12,5,United States,All Programs | Rural Development,/programs-services/all-programs,462,1.439393939,63.82183203,0.058441558,73.6870126,0.083333333,56.76487589,0.038135593,True
6,2,United States,Multifamily Housing Programs | Rural Development,/programs-services/multi-family-housing-programs,494,1.170040486,127.5557741,0.155870445,160.9879838,0.160714286,83.76067884,0.153110048,True
3,1,United States,Programs & Services | Rural Development,/programs-services,457,1.218818381,44.07041285,0.059080963,54.73296773,0.079646018,39.68259467,0.051051051,True
1,31,United States,Rural Energy for America Program Renewable Energy Systems & Energy Efficiency Improvement Guaranteed Loans & Grants | Rural Development,/programs-services/energy-programs/rural-energy-america-program-renewable-energy-systems-energy-efficiency-improvement-guaranteed-loans,539,1.077922078,165.0651721,0.291280148,176.9737731,0.286419753,132.6970677,0.317829457,True
10,20,United States,USDA LINC Training & Resource Library | Rural Development,/resources/usda-linc-training-resource-library,576,1.086805556,148.0941862,0.355902778,159.0599182,0.387931034,102.664725,0.232142857,True
11,27,United States,USDA LINC Training & Resource Library | Rural Development,/resources/usda-linc-training-resource-library,976,1.352459016,130.746824,0.600409836,248.2750097,0.481481481,116.0127216,0.616628176,True
11,26,United States,Active Lenders | Rural Development,/resources/lenders,557,3.518850987,279.3408394,0.236983842,350.9052859,0.214912281,235.1679407,0.260188088,True
1,19,United States,Browse by State | Rural Development,/browse-state,448,1.194196429,53.92883223,0.024553571,59.71172364,0.032967033,52.75760087,0.007968127,True
10,22,United States,Browse by State | Rural Development,/browse-state,446,1.197309417,55.2594197,0.040358744,50.99284076,0.049107143,53.09486435,0.033018868,True
10,27,United States,Handbooks | Rural Development,/resources/directives/handbooks,530,1.179245283,177.0246846,0.335849057,179.9895773,0.339181287,96.0603712,0.2,True
4,21,United States,Multifamily Housing Programs | Rural Development,/programs-services/multi-family-housing-programs,502,1.11752988,121.6875259,0.173306773,150.6716457,0.16091954,90.59941941,0.188841202,True
11,22,United States,Active Lenders | Rural Development,/resources/lenders,555,3.398198198,247.0519333,0.207207207,263.1227854,0.26,229.1745081,0.187032419,True
6,30,United States,Multifamily Housing Programs | Rural Development,/programs-services/multi-family-housing-programs,484,1.179752066,130.6197537,0.126033058,164.9959628,0.11328125,92.46467024,0.144859813,True
1,16,United States,Programs & Services | Rural Development,/programs-services,456,1.129385965,50.28999194,0.076754386,54.44630506,0.115942029,49.09391276,0.057692308,True
6,11,United States,Programs & Services | Rural Development,/programs-services,454,1.165198238,49.95851733,0.04845815,56.27711588,0.066666667,41.9978414,0.032490975,True
11,19,United States,Programs & Services | Rural Development,/programs-services,450,1.148888889,40.52849568,0.04,67.13103319,0.051948052,26.85005744,0.034246575,True
3,3,United States,Rural Energy for America Program Renewable Energy Systems & Energy Efficiency Improvement Guaranteed Loans & Grants | Rural Development,/programs-services/energy-programs/rural-energy-america-program-renewable-energy-systems-energy-efficiency-improvement-guaranteed-loans,518,1.092664093,147.7903277,0.306949807,153.0223007,0.291338583,135.971015,0.350746269,True
4,13,United States,State Offices | Rural Development,/about-rd/offices/state-offices,459,1.213507625,55.2350892,0.069716776,67.88932166,0.110497238,48.01899983,0.044609665,True
12,19,United States,Active Lenders | Rural Development,/resources/lenders,582,3.261168385,245.2651117,0.256013746,269.718737,0.214285714,221.0897992,0.294478528,True
11,5,United States,Handbooks | Rural Development,/resources/directives/handbooks,524,1.213740458,146.5534911,0.354961832,144.0505211,0.36023622,226.0227881,0.1875,True
11,12,United States,Handbooks | Rural Development,/resources/directives/handbooks,541,1.194085028,196.9654098,0.345656192,199.9165032,0.346666667,100.1326577,0.3125,True
9,15,United States,Programs & Services | Rural Development,/programs-services,447,1.201342282,52.84667819,0.029082774,70.97797939,0.0625,44.73094817,0.013605442,True
4,26,United States,State Offices | Rural Development,/about-rd/offices/state-offices,465,1.187096774,61.82112994,0.064516129,62.84677179,0.12804878,56.60506039,0.031578947,True
4,18,United States,USDA LINC Training & Resource Library | Rural Development,/resources/usda-linc-training-resource-library,576,1.170138889,180.9650501,0.265625,199.6889279,0.28125,88.38540841,0.191489362,True
11,5,United States,Browse by State | Rural Development,/browse-state,455,1.208791209,55.36841076,0.050549451,53.41511866,0.055555556,58.07523127,0.047008547,True
4,16,United States,Multifamily Housing Programs | Rural Development,/programs-services/multi-family-housing-programs,487,1.123203285,109.3954885,0.164271047,136.1723491,0.145985401,66.42963946,0.189320388,True
1,24,United States,Rural Business Development Grants | Rural Development,/programs-services/business-programs/rural-business-development-grants,523,1.084130019,129.2393628,0.20458891,147.4444263,0.240469208,96.18826431,0.141242938,True
10,26,United States,Active Lenders | Rural Development,/resources/lenders,532,3.430451128,409.5214914,0.184210526,751.4977039,0.186440678,237.8564024,0.187319885,True
1,8,United States,Multifamily Housing Programs | Rural Development,/programs-services/multi-family-housing-programs,496,1.169354839,100.8452246,0.171370968,117.2094009,0.170542636,83.06930898,0.17167382,True
4,1,United States,Multifamily Housing Programs | Rural Development,/programs-services/multi-family-housing-programs,489,1.130879346,104.9589629,0.153374233,130.8365332,0.136929461,80.98905792,0.165975104,True
9,9,United States,Programs & Services | Rural Development,/programs-services,450,1.135555556,57.97594086,0.04,91.44873043,0.065789474,41.25460254,0.02739726,True
6,8,United States,State Offices | Rural Development,/about-rd/offices/state-offices,465,1.193548387,54.7022408,0.068817204,72.01856991,0.085889571,45.97771509,0.061643836,True
9,13,United States,Active Lenders | Rural Development,/resources/lenders,586,3.192832765,215.2553492,0.266211604,260.4247901,0.283333333,190.8121363,0.260545906,True
11,21,United States,All Programs | Rural Development,/programs-services/all-programs,459,1.549019608,84.78711912,0.061002179,104.3092598,0.078341014,64.07483822,0.043290043,True
2,28,United States,Business Programs | Rural Development,/programs-services/business-programs,525,1.148571429,122.4137746,0.211428571,125.880323,0.152173913,118.1973996,0.278008299,True
11,4,United States,Handbooks | Rural Development,/resources/directives/handbooks,532,1.156015038,166.1223569,0.383458647,165.8515784,0.393063584,103.2496279,0.0,True
9,30,United States,Programs & Services | Rural Development,/programs-services,457,1.168490153,59.33467074,0.050328228,72.33831053,0.050632911,53.25902432,0.04778157,True
4,12,United States,State Offices | Rural Development,/about-rd/offices/state-offices,465,1.221505376,57.90728087,0.053763441,84.67052352,0.057692308,44.85395024,0.049668874,True
2,16,United States,Browse by State | Rural Development,/browse-state,448,1.252232143,35.05201607,0.035714286,50.70104587,0.034246575,28.00113037,0.038461538,True
10,21,United States,Browse by State | Rural Development,/browse-state,443,1.212189616,48.72739037,0.036117381,37.86845256,0.043650794,64.91121576,0.027173913,True
11,10,United States,Browse by State | Rural Development,/browse-state,460,1.210869565,59.121227,0.043478261,61.95751195,0.032110092,52.4727477,0.057017544,True
12,17,United States,Browse by State | Rural Development,/browse-state,449,1.211581292,36.46728488,0.026726058,36.18922445,0.029166667,37.93725123,0.025,True
1,23,United States,Business & Industry Loan Guarantees | Rural Development,/programs-services/business-programs/business-industry-loan-guarantees,477,1.203354298,122.8962943,0.117400419,139.0638775,0.140495868,107.1700946,0.095238095,True
3,31,United States,Business Programs | Rural Development,/programs-services/business-programs,512,1.173828125,122.4287786,0.162109375,120.002614,0.173758865,127.4086481,0.142222222,True
1,14,United States,Multifamily Housing Programs | Rural Development,/programs-services/multi-family-housing-programs,494,1.127530364,100.8952004,0.155870445,107.6863131,0.17114094,93.13845058,0.132275132,True
3,7,United States,Multifamily Housing Programs | Rural Development,/programs-services/multi-family-housing-programs,481,1.122661123,95.82115026,0.137214137,105.274814,0.14516129,86.56162763,0.125560538,True
3,13,United States,Multifamily Housing Programs | Rural Development,/programs-services/multi-family-housing-programs,496,1.110887097,89.21525921,0.16733871,108.9905097,0.170542636,67.88856491,0.161702128,True
1,2,United States,Programs & Services | Rural Development,/programs-services,440,1.172727273,35.58593022,0.052272727,62.39353906,0.095238095,25.03660333,0.036184211,True
5,17,United States,State Offices | Rural Development,/about-rd/offices/state-offices,466,1.169527897,56.94265547,0.087982833,80.31020806,0.116959064,42.65945964,0.070921986,True
11,15,United States,USDA LINC Training & Resource Library | Rural Development,/resources/usda-linc-training-resource-library,738,1.227642276,149.6589393,0.521680217,96.11009189,0.488151659,171.0513476,0.535104364,True
4,8,United States,Value-Added Producer Grants | Rural Development,/programs-services/business-programs/value-added-producer-grants,566,1.167844523,177.5399816,0.325088339,215.5577134,0.315420561,60.83958333,0.362962963,True
4,14,United States,Value-Added Producer Grants | Rural Development,/programs-services/business-programs/value-added-producer-grants,590,1.201694915,231.7565269,0.345762712,253.3646547,0.37605042,126.4600623,0.227272727,True
11,29,United States,Active Lenders | Rural Development,/resources/lenders,553,3.641952984,325.6447693,0.231464738,246.3607625,0.247126437,363.8040294,0.228723404,True
3,16,United States,Browse by State | Rural Development,/browse-state,434,1.281105991,40.93345584,0.020737327,32.94982579,0.02238806,43.75517665,0.017667845,True
12,9,United States,Multifamily Housing Programs | Rural Development,/programs-services/multi-family-housing-programs,480,1.129166667,107.4343787,0.152083333,124.2214962,0.158490566,87.42276066,0.151658768,True
3,11,United States,Rural Energy for America Program Renewable Energy Systems & Energy Efficiency Improvement Guaranteed Loans & Grants | Rural Development,/programs-services/energy-programs/rural-energy-america-program-renewable-energy-systems-energy-efficiency-improvement-guaranteed-loans,524,1.064885496,244.2235546,0.34351145,177.5797169,0.345771144,490.4756883,0.330434783,True
